smiles,wxid,subset,reagent_id
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,SD00088,SD,SD00088_SD
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,SD00090,SD,SD00090_SD
COc1cc2cc[nH]c2cc1C(=O)O,SD00091,SD,SD00091_SD
CN(C)c1ccc2nc3c(C(=O)O)cc(O)c(O)c3[o+]c2c1,SD00093,SD,SD00093_SD
Cc1cc(C(=O)O)c2cc[nH]c2c1,SD00094,SD,SD00094_SD
O=C(O)c1ccccc1Cn1ccnc1,SD00095,SD,SD00095_SD
O=C(O)c1ccc(Br)c(O)c1Br,SD00096,SD,SD00096_SD
O=C(O)c1cc([O-])c(O)c([O-])c1,SD00097,SD,SD00097_SD
Cc1ccc(C(=O)O)c(I)c1C,SD00098,SD,SD00098_SD
C[C@@H](N)c1ccc(C(=O)O)cc1,SD00099,SD,SD00099_SD
O=C(O)c1ccc2nc3[nH]cccc-3c2c1,SD00100,SD,SD00100_SD
O=C(O)c1cc(O)c(O)c([N+](=O)[O-])c1,SD00101,SD,SD00101_SD
O=C(O)c1ccc(C(=O)OCCO)cc1,SD00102,SD,SD00102_SD
CC(C)Oc1ccc(C(=O)O)cc1I,SD00103,SD,SD00103_SD
O=C(O)c1ccc(C2(O)COC2)cc1,SD00104,SD,SD00104_SD
O=C(O)c1cc(C(=O)O)cc(-c2cc(-c3cc(C(=O)O)cc(C(=O)O)c3)cc(-c3cc(C(=O)O)cc(C(=O)O)c3)c2)c1,SD00105,SD,SD00105_SD
O=C(O)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,SD00106,SD,SD00106_SD
Cc1cc2cc[nH]c2cc1C(=O)O,SD00107,SD,SD00107_SD
Cc1c(C(=O)O)ccc(F)c1[N+](=O)[O-],SD00108,SD,SD00108_SD
C[C@H](NC(=O)c1ccccc1C(=O)O)c1ccccc1,SD00109,SD,SD00109_SD
O=C(CCc1ccc(O)cc1)Nc1ccccc1C(=O)O,SD00110,SD,SD00110_SD
COC(=O)Nc1nc2ccc(C(=O)O)cc2[nH]1,SD00111,SD,SD00111_SD
Cc1cc(C(=O)Nc2ccccc2C(=O)O)c(C)o1,SD00112,SD,SD00112_SD
O=C(O)c1ccc(OCCN2CCCCC2)cc1,SD00113,SD,SD00113_SD
O=C(O)c1cc2n[nH]cc2cc1Cl,SD00114,SD,SD00114_SD
O=C(O)c1cc(F)c(Cl)c(Cl)c1,SD00115,SD,SD00115_SD
O=C(O)c1cc(Cl)cc2cc[nH]c12,SD00117,SD,SD00117_SD
CCCCCc1cc(O)cc(O)c1C(=O)O,SD00118,SD,SD00118_SD
COc1ccc(-c2ccccc2)cc1C(=O)O,SD00119,SD,SD00119_SD
Cc1cc(C(=O)O)cc2[nH]ccc12,SD00120,SD,SD00120_SD
O=C(O)c1cccc2c(Br)ccnc12,SD00121,SD,SD00121_SD
CCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1C(=O)O,SD00122,SD,SD00122_SD
COc1ccc(C(=O)O)c(Br)c1OC,SD00123,SD,SD00123_SD
Cc1ccc2c(C(=O)O)cccc2c1,SD00124,SD,SD00124_SD
Cc1ccc2ccccc2c1C(=O)O,SD00125,SD,SD00125_SD
O=C(O)c1cc(F)cc(Br)c1F,SD00126,SD,SD00126_SD
N=c1[nH][nH]c2ccc(C(=O)O)cc12,SD00127,SD,SD00127_SD
O=C(O)c1cc(O)cc2ccccc12,SD00128,SD,SD00128_SD
COc1cc(C(=O)O)c2ccccc2c1,SD00129,SD,SD00129_SD
C=CCc1ccc(C(=O)O)cc1,SD00130,SD,SD00130_SD
O=C(O)c1c(O)ccc(Br)c1O,SD00131,SD,SD00131_SD
COc1c(C(=O)O)cc(C)c(C)c1Br,SD00132,SD,SD00132_SD
Cc1cccc(C(=O)O)c1NS(C)(=O)=O,SD00133,SD,SD00133_SD
Cc1c([N+](=O)[O-])ccc(Br)c1C(=O)O,SD00134,SD,SD00134_SD
COc1cccc(I)c1C(=O)O,SD00135,SD,SD00135_SD
O=C(O)c1cc(Cl)cc(OC(F)F)c1,SD00136,SD,SD00136_SD
O=C(O)c1cccc2cc3ccccc3nc12,SD00137,SD,SD00137_SD
O=C(O)c1c(O)ccc2nc[nH]c12,SD00138,SD,SD00138_SD
Cc1c(C(=O)O)ccc2c1OCO2,SD00139,SD,SD00139_SD
N#Cc1cc(C(=O)O)cc2[nH]ccc12,SD00140,SD,SD00140_SD
Cc1c(Cl)cc(F)cc1C(=O)O,SD00141,SD,SD00141_SD
Cc1c(F)cc(Br)cc1C(=O)O,SD00142,SD,SD00142_SD
O=C(O)c1cc(Cl)cc2nc[nH]c12,SD00143,SD,SD00143_SD
Cc1n[nH]c(C)c1-c1ccc(C(=O)O)cc1,SD00144,SD,SD00144_SD
O=C(O)c1ccc2nc(O)ccc2c1,SD00145,SD,SD00145_SD
O=C(O)c1ccc(OCc2cccc(Cl)c2)cc1,SD00146,SD,SD00146_SD
O=C(O)c1ccc(N2CCC2)cc1,SD00147,SD,SD00147_SD
COc1c(O)cc(C(=O)O)cc1O,SD00148,SD,SD00148_SD
O=C(O)c1ccc(OCc2ccc(Cl)cc2)cc1,SD00149,SD,SD00149_SD
O=C(O)c1cccc(F)c1-c1ncccn1,SD00150,SD,SD00150_SD
Cc1cc([N+](=O)[O-])c(C)cc1C(=O)O,SD00151,SD,SD00151_SD
C#Cc1ccc(C(=O)O)c(Cl)c1,SD00152,SD,SD00152_SD
O=C(O)c1cccc(-c2cccc([N+](=O)[O-])c2O)c1,SD00153,SD,SD00153_SD
COc1ccc(Br)c(C)c1C(=O)O,SD00154,SD,SD00154_SD
O=C(O)c1cccc([N+](=O)[O-])c1Nc1ccccc1,SD00155,SD,SD00155_SD
O=C(O)c1cc([N+](=O)[O-])c2c[nH]nc2c1,SD00156,SD,SD00156_SD
O=C(O)c1cc2c(cc1O)OCCO2,SD00157,SD,SD00157_SD
CCc1ccc(Br)cc1C(=O)O,SD00158,SD,SD00158_SD
CCc1cccc(CC)c1C(=O)O,SD00159,SD,SD00159_SD
Cc1ccc(C)c(C(=O)O)c1O,SD00160,SD,SD00160_SD
COc1ccc(Cl)c(OC)c1C(=O)O,SD00161,SD,SD00161_SD
Cc1cc(C)c([N+](=O)[O-])c(C(=O)O)c1,SD00162,SD,SD00162_SD
CSc1cc(C(F)(F)F)ccc1C(=O)O,SD00163,SD,SD00163_SD
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)O,SD00164,SD,SD00164_SD
O=C(Cc1ccccc1)Nc1ccc([N+](=O)[O-])c(C(=O)O)c1,SD00165,SD,SD00165_SD
O=C(O)c1cc(Cl)c2cn[nH]c2c1,SD00166,SD,SD00166_SD
COc1c(C#N)cccc1C(=O)O,SD00168,SD,SD00168_SD
Cc1c(Br)cc(Br)cc1C(=O)O,SD00169,SD,SD00169_SD
O=C(O)c1ccc(C(=O)OCc2ccccc2)cc1,SD00170,SD,SD00170_SD
O=C(O)c1ccc(OC(F)F)c(O)c1,SD00171,SD,SD00171_SD
O=C(O)c1cc2c(cc1Br)OCCO2,SD00172,SD,SD00172_SD
CCOc1cc(C(=O)O)ccc1[N+](=O)[O-],SD00173,SD,SD00173_SD
COc1ccc(C(=O)O)c([N+](=O)[O-])c1OC,SD00174,SD,SD00174_SD
O=C(O)c1ccc(CNCc2ccccc2)cc1,SD00175,SD,SD00175_SD
CNc1cccc(OC)c1C(=O)O,SD00176,SD,SD00176_SD
COc1ccc(I)cc1C(=O)O,SD00177,SD,SD00177_SD
O=C(O)c1ccc2cc[nH]c2c1Br,SD00178,SD,SD00178_SD
Cn1c(C(=O)O)cc2ccccc21,SE0003,SE,SE0003_SE
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,SE0004,SE,SE0004_SE
O=C(O)c1cc2ccccn2n1,SE0030,SE,SE0030_SE
Cc1nc2ccccn2c1C(=O)O,SE0031,SE,SE0031_SE
O=C(O)c1cnn2ccccc12,SE0033,SE,SE0033_SE
*c1nc2ccccn2c1C,SE0034,SE,SE0034_SE
O=C(O)c1cn2cc(Cl)ccc2n1,SE0035,SE,SE0035_SE
O=C(O)c1cn2c(Cl)cccc2n1,SE0036,SE,SE0036_SE
Cc1ccc2nc(C(=O)O)ccc2c1,SE0037,SE,SE0037_SE
O=C(O)c1ccc2cc(O)ccc2n1,SE0038,SE,SE0038_SE
O=C(O)c1ccc2nc(CO)[nH]c2c1,SE0040,SE,SE0040_SE
O=C(O)c1c[nH]c2ncccc12,SE0048,SE,SE0048_SE
O=C(O)c1ccc2cnccc2n1,SE0056,SE,SE0056_SE
Cc1ccc2[nH]c(C(=O)O)cc2c1,SE0057,SE,SE0057_SE
Cc1c(C(=O)O)oc2ccccc12,SE0058,SE,SE0058_SE
O=C(O)c1cc2cccnc2s1,SE0061,SE,SE0061_SE
Cc1cc(C)n2ncc(C(=O)O)c2n1,SE0066,SE,SE0066_SE
O=C(O)c1cc2cccc(F)c2s1,SE0073,SE,SE0073_SE
O=C(O)c1c(Cl)ccc2c1OCO2,SE0077,SE,SE0077_SE
O=C(O)c1sc2ccccc2c1Cl,SE0084,SE,SE0084_SE
O=C(O)c1ccc2c(c1)CC(COCc1ccc(F)cc1)O2,SE0099,SE,SE0099_SE
O=C(O)c1nc2ncccn2n1,SE0103,SE,SE0103_SE
O=C(O)c1cccc2c1OCCC2,SE0109,SE,SE0109_SE
CC1CCc2c(C(=O)O)n[nH]c21,SE0114,SE,SE0114_SE
Cn1c(=O)n(C)c2cc(C(=O)O)ccc21,SE0118,SE,SE0118_SE
CC(C)(C)OC(=O)N1CCc2cc(C(=O)O)ccc2C1,SE0120,SE,SE0120_SE
Cc1cc2cccc(C(=O)O)c2[nH]1,SE0122,SE,SE0122_SE
Cc1cc(C(=O)O)nc2ccccc12,SE0123,SE,SE0123_SE
Cc1oc2cc(O)ccc2c1C(=O)O,SE0125,SE,SE0125_SE
Cn1c(=O)c(C(=O)O)nc2ccccc21,SE0126,SE,SE0126_SE
COc1ccc2nc(C(=O)O)ccc2c1,SE0130,SE,SE0130_SE
Cc1nc2ncccn2c1C(=O)O,SE0131,SE,SE0131_SE
CN1CCc2cc(C(=O)O)ccc21,SE0138,SE,SE0138_SE
O=C(O)c1ccc2c(c1)CCCC2=O,SE0139,SE,SE0139_SE
O=C(O)c1cnc2ncccn12,SE0141,SE,SE0141_SE
O=C(O)c1cn2ncccc2n1,SE0145,SE,SE0145_SE
O=C(O)c1cccc2[nH]c(C(F)(F)F)nc12,SE0147,SE,SE0147_SE
Cn1ccc2cccc(C(=O)O)c21,SE0149,SE,SE0149_SE
O=C(O)c1cnn2ccncc12,SE0154,SE,SE0154_SE
Cc1cn2c(=O)c(C(=O)O)cnc2s1,SE0155,SE,SE0155_SE
O=C(O)c1cc2cccc(Cl)c2s1,SE0160,SE,SE0160_SE
O=C(O)c1ccc2nccn2c1,SE0162,SE,SE0162_SE
Cn1ncc2cc(C(=O)O)ccc21,SE0164,SE,SE0164_SE
Cn1ncc2c(C(=O)O)cccc21,SE0165,SE,SE0165_SE
O=C(O)c1cc2c(Cl)cccc2s1,SE0170,SE,SE0170_SE
O=C(O)c1cc2cccn2cn1,SE0171,SE,SE0171_SE
O=C(O)c1nc2c(=O)[nH]c3ccccc3n2n1,SE0174,SE,SE0174_SE
O=C(O)c1cn2ccc(Cl)cc2n1,SE0175,SE,SE0175_SE
CC(C)(C)OC(=O)N1Cc2[nH]nc(C(=O)O)c2C1,SE0185,SE,SE0185_SE
O=C(O)c1cn2ccc(Br)cc2n1,SE0188,SE,SE0188_SE
CC(C)(C)OC(=O)N1CCc2onc(C(=O)O)c2C1,SE0190,SE,SE0190_SE
Cc1cc(Cl)c2ccc(C(=O)O)cc2n1,SE0193,SE,SE0193_SE
O=C(O)c1cc(-c2cc[nH]n2)n2ccccc12,SE0201,SE,SE0201_SE
O=C(O)c1ccc2c(-c3nccs3)noc2c1,SE0204,SE,SE0204_SE
O=C(O)c1ccc2c(c1)C(C1CCOCC1)C(=O)N2,SE0205,SE,SE0205_SE
O=C(O)c1cc2cc(C(F)(F)F)ccc2[nH]1,SE0217,SE,SE0217_SE
O=C(O)c1cc2cc(F)ccc2[nH]1,SE0226,SE,SE0226_SE
O=C(O)c1cnc2[nH]ncc2c1,SE0273,SE,SE0273_SE
Cc1cc(C(=O)O)c2cc(O)ccc2n1,SE0283,SE,SE0283_SE
Cc1nc2ccncc2cc1C(=O)O,SE0292,SE,SE0292_SE
O=C(O)c1cnn2cccnc12,SE0300,SE,SE0300_SE
Cc1cccc2cc(C(=O)O)[nH]c12,SE0305,SE,SE0305_SE
O=C(O)c1cc2sccc2s1,SE0308,SE,SE0308_SE
O=C(O)c1cc2ncccn2n1,SE0309,SE,SE0309_SE
O=C(O)c1cn2cccnc2n1,SE0332,SE,SE0332_SE
O=C(O)c1ccc2[nH]ccc2n1,SE0357,SE,SE0357_SE
Cc1cccc2[nH]c(C(=O)O)cc12,SE0365,SE,SE0365_SE
Cc1cnc2c(C(=O)O)cnn2c1,SE0380,SE,SE0380_SE
O=C(O)c1cc2cc(Br)ccc2s1,SE0385,SE,SE0385_SE
O=C(O)c1ccc2nc(Cl)sc2c1,SE0386,SE,SE0386_SE
O=C(O)c1cn2cc(C(F)(F)F)ccc2n1,SE0388,SE,SE0388_SE
O=C(O)c1cc2ccc(Cl)cc2s1,SE0392,SE,SE0392_SE
O=C(O)c1cc2cc(F)ccc2s1,SE0396,SE,SE0396_SE
O=C(O)c1cn2cc(F)ccc2n1,SE0398,SE,SE0398_SE
O=C(O)c1c[nH]c2ncc(C(F)(F)F)cc12,SE0401,SE,SE0401_SE
O=C(O)c1cnc2ccc(C(F)(F)F)cn12,SE0410,SE,SE0410_SE
O=C(O)c1ccn2ccnc2c1,SE0421,SE,SE0421_SE
O=C(O)c1cc2cccnc2[nH]1,SE0450,SE,SE0450_SE
O=C(O)c1ccc2nncn2c1,SE0460,SE,SE0460_SE
O=C(O)c1cc2ccc(Cl)nc2[nH]1,SE0468,SE,SE0468_SE
O=C(O)c1ccc2ncncc2c1,SE0470,SE,SE0470_SE
O=C(O)c1n[nH]c2ccc(F)cc12,SE0479,SE,SE0479_SE
O=C(O)c1n[nH]c2c(F)cccc12,SE0484,SE,SE0484_SE
O=C(O)c1cnc2c(Br)cccc2c1,SE0493,SE,SE0493_SE
O=C(O)c1cccc2ncsc12,SE0498,SE,SE0498_SE
O=C(O)c1ccn2cncc2c1,SE0502,SE,SE0502_SE
O=C(O)c1cc2n(n1)CCC2,SE0508,SE,SE0508_SE
O=C(O)c1cc2cnccc2[nH]1,SE0511,SE,SE0511_SE
Cc1cccc2[nH]c(C(=O)O)nc12,SE0513,SE,SE0513_SE
O=C(O)c1ccc2ccc(Br)cc2n1,SE0533,SE,SE0533_SE
O=C(O)c1ccc2cncn2c1,SE0534,SE,SE0534_SE
O=C(O)c1cc2sccc2[nH]1,SE0543,SE,SE0543_SE
COc1cc(C(=O)O)nc2ccccc12,SE0547,SE,SE0547_SE
O=C(O)c1cc(C(F)(F)F)nc2ccccc12,SE0552,SE,SE0552_SE
C[C@H]1COc2c(F)c(F)cc3c(=O)c(C(=O)O)cn1c23,SE0593,SE,SE0593_SE
Cc1nc2sccn2c1C(=O)O,SE0616,SE,SE0616_SE
O=C(O)c1ccc2c(c1)CNC2=O,SE0618,SE,SE0618_SE
O=C(O)c1ccn2nccc2c1,SE0625,SE,SE0625_SE
O=C(O)c1ccc2ncnn2c1,SE0626,SE,SE0626_SE
O=C(O)c1c[nH]c2cnccc12,SE0638,SE,SE0638_SE
O=C(O)c1c[nH]c2ncc(F)cc12,SE0641,SE,SE0641_SE
O=C(O)c1cnc2ccc(Br)cn12,SE0646,SE,SE0646_SE
O=C(O)c1cc2cc(Br)ccn2n1,SE0652,SE,SE0652_SE
O=C(O)c1cn2c(Br)cccc2n1,SE0654,SE,SE0654_SE
Cc1cc2ncc(C(=O)O)cn2n1,SE0657,SE,SE0657_SE
O=C(O)c1cc2cn[nH]c2cn1,SE0667,SE,SE0667_SE
O=C(O)c1cn2ccc(C(F)(F)F)cc2n1,SE0671,SE,SE0671_SE
O=C(O)c1nc2cc([N+](=O)[O-])ccc2[nH]1,SE0672,SE,SE0672_SE
O=C(O)c1cc2ccoc2cn1,SE0673,SE,SE0673_SE
N#Cc1ccc2[nH]nc(C(=O)O)c2c1,SE0676,SE,SE0676_SE
O=C(O)c1cc2ncccc2[nH]1,SE0680,SE,SE0680_SE
O=C(O)c1cn2c(C(F)(F)F)cccc2n1,SE0681,SE,SE0681_SE
O=C(O)c1ccc2cccc(F)c2n1,SE0697,SE,SE0697_SE
O=C(O)c1cccc2ccnn12,SE0703,SE,SE0703_SE
O=C(O)c1nc2ccccc2o1,SE0704,SE,SE0704_SE
Cn1cc2cc(C(=O)O)ccc2n1,SE0719,SE,SE0719_SE
O=C(O)c1ccc2cccc(Br)c2n1,SE0727,SE,SE0727_SE
O=C(O)c1cc2cccnc2nc1O,SE0731,SE,SE0731_SE
O=C(O)c1cnc2ccc(Br)cc2c1,SE0732,SE,SE0732_SE
Cc1cccc2[nH]cc(C(=O)O)c12,SE0734,SE,SE0734_SE
O=C(O)c1cc(Br)c2ccccc2n1,SE0750,SE,SE0750_SE
O=C(O)c1cnc2ccc(Cl)cc2c1,SE0761,SE,SE0761_SE
O=C(O)c1cc2ccc(O)cc2o1,SE0774,SE,SE0774_SE
Cc1cc2[nH]c(C(=O)O)cc2s1,SE0793,SE,SE0793_SE
Cc1nc2ccc(F)cn2c1C(=O)O,SE0795,SE,SE0795_SE
O=C(O)c1ccc2c(c1)C(=O)CC2,SE0804,SE,SE0804_SE
O=C(O)c1cccc2nc(Cl)sc12,SE0814,SE,SE0814_SE
O=C(O)c1cccn2nccc12,SE0837,SE,SE0837_SE
CN1CCc2c(C(=O)O)cccc21,SE0843,SE,SE0843_SE
O=C(O)c1ccnc2ncccc12,SE0886,SE,SE0886_SE
O=C(O)c1onc2ccccc12,SE0896,SE,SE0896_SE
O=C(O)c1cc2cc(Cl)cc(Cl)c2[nH]1,SE0924,SE,SE0924_SE
O=C(O)c1cc2cc(Br)cc(Cl)c2[nH]1,SE0925,SE,SE0925_SE
Cc1cc(C(=O)O)nc2nccn12,SE0934,SE,SE0934_SE
O=C(O)c1cnc2cc(Br)ccc2c1,SE0938,SE,SE0938_SE
O=C(O)c1cccc2nccn12,SE0956,SE,SE0956_SE
COc1cccc2[nH]cc(C(=O)O)c12,SE0979,SE,SE0979_SE
O=C(O)c1cn2cccc(Br)c2n1,SE0980,SE,SE0980_SE
O=C(O)c1cc2cccnn2c1,SE0985,SE,SE0985_SE
COc1cc2c(O)cccc2cc1C(=O)O,SE0989,SE,SE0989_SE
O=C(O)c1ccc2occc2c1O,SE0991,SE,SE0991_SE
O=C(O)c1ccc2sccc2c1O,SE0992,SE,SE0992_SE
O=C(O)c1ccc2ccnn2c1,SE0993,SE,SE0993_SE
O=C(O)c1cccc2nscc12,SE0996,SE,SE0996_SE
O=C(O)c1cc2oc(-c3ccccc3)cc2[nH]1,SE1001,SE,SE1001_SE
Cc1ccc2cc(C(=O)O)sc2c1,SE1015,SE,SE1015_SE
COc1ccc2ncc(C(=O)O)cc2c1,SE1032,SE,SE1032_SE
Cn1nc2c(c1C(=O)O)CCC2,SE1038,SE,SE1038_SE
O=C(O)c1ccc2ncnc(O)c2c1,SE1043,SE,SE1043_SE
O=C(O)c1c[nH]c2c(Cl)cccc12,SE1064,SE,SE1064_SE
O=C(O)c1cnc2ccc(F)cn12,SE1067,SE,SE1067_SE
O=C(O)c1cnc2ccc(Cl)cn12,SE1068,SE,SE1068_SE
O=C(O)c1cnc2c(F)c(F)ccc2c1,SE1097,SE,SE1097_SE
Cc1cccc2c(C(=O)O)n[nH]c12,SE1128,SE,SE1128_SE
O=C(O)c1n[nH]c2cccc(F)c12,SE1131,SE,SE1131_SE
Cc1ccn2c(C(=O)O)cnc2c1,SE1145,SE,SE1145_SE
O=C(O)c1cnc2cccc(Cl)c2c1,SE1167,SE,SE1167_SE
O=C(O)c1ccnc2c(O)cccc12,SE1170,SE,SE1170_SE
O=C1CCc2ccc(C(=O)O)cc2N1,SE1172,SE,SE1172_SE
Cc1cccn2ncc(C(=O)O)c12,SE1180,SE,SE1180_SE
Cn1nc2c(c1C(=O)O)CN(C(=O)OC(C)(C)C)CC2,SE1199,SE,SE1199_SE
O=C(O)c1ccc2[nH]nc(C(F)(F)F)c2c1,SE1217,SE,SE1217_SE
Cn1nc(C(=O)O)c2cc(Br)ccc21,SE1312,SE,SE1312_SE
Cc1cc2cc(C(=O)O)ccc2[nH]1,SE1320,SE,SE1320_SE
O=C(O)c1cnc2cc(C(F)(F)F)ccn12,SE1330,SE,SE1330_SE
O=C(O)c1noc2ccc(Br)cc12,SE1350,SE,SE1350_SE
O=C(O)c1cnn2cccc(F)c12,SE1371,SE,SE1371_SE
O=C(O)c1ccc2c(c1)C(=O)OC2,SE1412,SE,SE1412_SE
O=C(O)c1nc2ccc(F)cn2n1,SE1453,SE,SE1453_SE
O=C(O)c1ccc2[nH]nnc2c1,SE1461,SE,SE1461_SE
O=C(O)c1cc2cc([N+](=O)[O-])ccc2s1,SE1535,SE,SE1535_SE
O=C(O)c1cnc2ccc(Br)cc2c1O,SE1548,SE,SE1548_SE
O=C(O)c1cccc2[nH]cnc12,SE1553,SE,SE1553_SE
O=C(O)c1ccc2[nH]ncc2c1,SE1630,SE,SE1630_SE
O=C(O)c1cccc2[nH]ncc12,SE1658,SE,SE1658_SE
O=C(O)c1n[nH]c2ccc(Br)cc12,SE1671,SE,SE1671_SE
O=C(O)c1[nH]nc2c1CCCC2,SE1676,SE,SE1676_SE
O=C(O)c1ccc2cn[nH]c2c1,SE1700,SE,SE1700_SE
O=C(O)c1cccc2cn[nH]c12,SE1701,SE,SE1701_SE
O=C(O)c1cnc2[nH]ccc2c1,SE1754,SE,SE1754_SE
O=C(O)c1nccc2[nH]ccc12,SE1801,SE,SE1801_SE
O=C(O)c1n[nH]c2ccncc12,SE1821,SE,SE1821_SE
O=C(O)c1n[nH]c2ncccc12,SE1822,SE,SE1822_SE
O=C(O)c1cnc2[nH]ccc2c1Cl,SE1826,SE,SE1826_SE
O=C(O)c1cnc2ccoc2c1,SE1897,SE,SE1897_SE
O=C(O)c1nccc2[nH]cnc12,SE1960,SE,SE1960_SE
O=C(O)c1cc2ccc(Cl)cc2nn1,SE1981,SE,SE1981_SE
Cc1c(C(=O)O)ccc2c1OCCO2,SE2048,SE,SE2048_SE
Cn1nc(Br)c2ccc(C(=O)O)cc21,SE2082,SE,SE2082_SE
O=C(O)c1cnn2c(-c3cccs3)ccnc12,SE2649,SE,SE2649_SE
Cc1ccn2ncc(C(=O)O)c2c1,SE2914,SE,SE2914_SE
CCc1nc2ccc(Cl)cn2c1C(=O)O,SE3745,SE,SE3745_SE
O=C(O)c1ccc2c(n1)OCCO2,SE3850,SE,SE3850_SE
O=C(O)c1cc(Br)c2ccccc2c1,SE3873,SE,SE3873_SE
O=C(O)c1cccn2c(=O)[nH]nc12,SE3913,SE,SE3913_SE
O=C1CSc2cc(C(=O)O)ccc2N1,SE4186,SE,SE4186_SE
O=C=Nc1ccc2c(c1)OCO2,YV0105,YV,YV0105_YV
CSc1ccc(N=C=O)cc1,YV0109,YV,YV0109_YV
O=C=Nc1ccc2ccccc2c1,YV0121,YV,YV0121_YV
O=C=Nc1ccc(Cl)cc1C(F)(F)F,YV0131,YV,YV0131_YV
CCOC(=O)CCCCCN=C=O,YV0146,YV,YV0146_YV
COC(=O)[C@H](C)N=C=O,YV0164,YV,YV0164_YV
Cc1cc(N=C=O)ccc1Cl,YV0199,YV,YV0199_YV
O=C=Nc1c(Cl)cc(Cl)cc1Cl,YV0209,YV,YV0209_YV
O=C=Nc1ccccc1Br,YV0003,YV,YV0003_YV
O=C=Nc1ccccc1Cl,YV0007,YV,YV0007_YV
O=C=Nc1ccc(Cl)cc1Cl,YV0008,YV,YV0008_YV
O=C=Nc1c(Cl)cccc1Cl,YV0009,YV,YV0009_YV
COc1ccccc1N=C=O,YV0010,YV,YV0010_YV
CCOc1ccccc1N=C=O,YV0011,YV,YV0011_YV
Cc1ccccc1N=C=O,YV0013,YV,YV0013_YV
Cc1cccc(C)c1N=C=O,YV0014,YV,YV0014_YV
O=C=Nc1cccc(Cl)c1,YV0016,YV,YV0016_YV
COc1cccc(N=C=O)c1,YV0018,YV,YV0018_YV
Cc1cccc(N=C=O)c1,YV0020,YV,YV0020_YV
O=C=Nc1ccc(Cl)cc1,YV0023,YV,YV0023_YV
COc1ccc(N=C=O)cc1,YV0024,YV,YV0024_YV
Cc1ccc(N=C=O)cc1,YV0026,YV,YV0026_YV
O=C=NC(=O)c1ccccc1,YV0027,YV,YV0027_YV
C[C@H](N=C=O)c1ccccc1,YV0029,YV,YV0029_YV
O=C=Nc1cc(F)ccc1F,YV0037,YV,YV0037_YV
Cc1cccc(N=C=O)c1C,YV0039,YV,YV0039_YV
Cc1ccc(N=C=O)c(C)c1,YV0041,YV,YV0041_YV
Cc1ccc(C)c(N=C=O)c1,YV0042,YV,YV0042_YV
N#Cc1cccc(N=C=O)c1,YV0043,YV,YV0043_YV
Cc1ccc(N=C=O)cc1C,YV0045,YV,YV0045_YV
Cc1cc(C)cc(N=C=O)c1,YV0046,YV,YV0046_YV
CCOc1ccc(N=C=O)cc1,YV0049,YV,YV0049_YV
CCc1ccc(N=C=O)cc1,YV0051,YV,YV0051_YV
N#Cc1ccc(N=C=O)cc1,YV0057,YV,YV0057_YV
Cc1cc(Br)ccc1N=C=O,YV0058,YV,YV0058_YV
C[C@@H](N=C=O)c1ccccc1,YV0061,YV,YV0061_YV
O=C=Nc1ccc(C(F)(F)F)cc1,YV0062,YV,YV0062_YV
Cc1ccc(F)c(N=C=O)c1,YV0065,YV,YV0065_YV
Cc1ccc(CN=C=O)cc1,YV0067,YV,YV0067_YV
COc1ccc(CN=C=O)cc1,YV0069,YV,YV0069_YV
O=C=Nc1cc(C(F)(F)F)ccc1F,YV0070,YV,YV0070_YV
O=C=NCc1cccc(F)c1,YV0073,YV,YV0073_YV
O=C=NC12CC3CC(CC(C3)C1)C2,YV0085,YV,YV0085_YV
O=C=NCc1ccc(C(F)(F)F)cc1,YV0087,YV,YV0087_YV
O=C=NCCCl,YV0092,YV,YV0092_YV
O=C=Nc1cc(Cl)cc(Cl)c1,YV0093,YV,YV0093_YV
O=C=Nc1cccc(Br)c1,YV0098,YV,YV0098_YV
O=C=Nc1cc(C(F)(F)F)ccc1Cl,YV0099,YV,YV0099_YV
CCc1ccccc1N=C=O,YV0101,YV,YV0101_YV
O=C=Nc1ccc(F)c(Cl)c1,YV0102,YV,YV0102_YV
O=C=Nc1ccc(Cl)c(C(F)(F)F)c1,YV0112,YV,YV0112_YV
O=C=Nc1cccc(Cl)c1F,YV0116,YV,YV0116_YV
Cc1ccc(Cl)cc1N=C=O,YV0123,YV,YV0123_YV
O=C=Nc1cccc2ccccc12,YV0127,YV,YV0127_YV
O=C=Nc1cc(Cl)ccc1Cl,YV0128,YV,YV0128_YV
Cc1c(F)cccc1N=C=O,YV0129,YV,YV0129_YV
O=C=NCCCCl,YV0130,YV,YV0130_YV
O=C=Nc1cccc(Cl)c1Cl,YV0134,YV,YV0134_YV
O=C=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,YV0140,YV,YV0140_YV
CC(C)(C)c1ccccc1N=C=O,YV0145,YV,YV0145_YV
O=C=Nc1ccccc1-c1ccccc1,YV0147,YV,YV0147_YV
